name,address,zipCode,contactName,contactPhone,website,profileUrl,jobCostMin,jobCostMax,licenseNumber,averageRating,followers,following,badgeCount,projectCount,reviewCount,commentCount
Tim's CA Bathroom Remodeling,%!s(bool=false),90011,Kenny Cohen,(877) 638-1421,http://www.cabathroomremodeling.com/,http://www.houzz.com/pro/cabathroomremodeling/tims-ca-bathroom-remodeling,null,null,null,null,0,0,null,2,null,null
Marathon Construction Group Inc.,13716 Blue Ridge Way,93021,Timothy Bivins,(805) 532-2207,null,http://www.houzz.com/pro/tsbivins1/marathon-construction-group-inc,null,null,397-706,null,1,0,null,0,null,null
American Building Concepts,%!s(bool=false),91362,Mike Ward,(805) 340-2842,http://www.abconcepts.com,http://www.houzz.com/pro/abconcepts/american-building-concepts,null,null,B754779,null,1,0,1,3,null,11
Brothers Construction,%!s(bool=false),%!s(bool=false),:,(310) 873-3747,http://www.brocontractor.com,http://www.houzz.com/pro/brothers-construction/brothers-construction,null,null,null,null,1,0,null,9,null,null
Robles Contracting,%!s(bool=false),91352,J.Edgar Robles,(818) 252-0123,null,http://www.houzz.com/pro/jedgarrobles/robles-contracting,null,null,671728,null,0,0,null,0,null,null
star wang,%!s(bool=false),%!s(bool=false),:,(626) 626-0321,http://lndxwx2003@hotmail.com,http://www.houzz.com/pro/starwang/star-wang,null,null,null,null,0,0,null,0,null,null
Mr. Handyman Serving West Los Angeles,%!s(bool=false),%!s(bool=false),:,(310) 905-8143,http://www.mrhandyman.com/west-los-angeles/,http://www.houzz.com/pro/hand3107/mr-handyman-serving-west-los-angeles,null,null,null,null,0,0,null,2,null,null
Green Attic Specialty and Clean Up,%!s(bool=false),90503,Green,(424) 210-8224,http://www.greenatticinsulationreplaceCA.com,http://www.houzz.com/pro/greeninsulationservices/green-attic-specialty-and-clean-up,null,null,null,null,0,0,null,2,null,null
Michael Cook,%!s(bool=false),%!s(bool=false),:,(805) 207-3743,null,http://www.houzz.com/pro/mkcooks/michael-cook,null,null,null,null,1,0,null,0,null,null
"RM Elite, Inc.",%!s(bool=false),91504,Lisa Martinez,(818) 209-8766,http://rmeliteinc.com,http://www.houzz.com/pro/lisaraluy/rm-elite-inc,null,null,812037,null,0,0,1,0,1,null
Contractors Malibu,%!s(bool=false),90265,Jeffrey Rhodges,(310) 606-3851,http://www.contractorsmalibu.org/,http://www.houzz.com/pro/contractorsmalibuca/contractors-malibu,null,null,null,null,1,0,null,2,null,null
AAA Interiors,%!s(bool=false),93030,George Sorkin,(805) 487-7709,http://www.remodelingoxnard.com,http://www.houzz.com/pro/george-sorkin/aaa-interiors,null,null,2385372,null,1,3,null,4,null,null
Ghent Construction and Design,2003 Gates Ave,90278,Everett Ghent,(310) 221-2584,http://www.ghentconstruction.com,http://www.houzz.com/pro/everettghent/ghent-construction-and-design,null,null,null,null,15,0,null,5,null,null
Baker Building Services,%!s(bool=false),91302,Brant Baker,(970) 619-9148,http://bakerbuildingservices,http://www.houzz.com/pro/brant-baker/baker-building-services,null,null,B10652,null,1,0,null,0,null,null
CCMR,12210 Michigan St. #29,92313,Suraj Lutchmansingh,(909) 422-0233,http://ccmr.us,http://www.houzz.com/pro/surajl/ccmr,null,null,887375,null,1,0,null,0,null,null
Locksmith in Pasadena,115 West California,91105,Jacob Moore,(626) 639-2201,http://www.locksmithinpasadena.com,http://www.houzz.com/pro/locksmithpasadena1/locksmith-in-pasadena,null,null,null,null,0,0,null,0,null,null
"The Vander Borght Group, Inc.",%!s(bool=false),%!s(bool=false),Vander Borght,%!s(bool=false),null,http://www.houzz.com/pro/kylevbgroup/the-vander-borght-group-inc,null,null,null,null,1,0,null,0,null,null
Carter's Design Build,4139 via marina #608,90292,Tim carter,(310) 925-7179,null,http://www.houzz.com/pro/tboakecarter/carters-design-build,null,null,972118,null,1,0,null,0,null,null
Bristol Restoration,25020 Ave Stanford,91355,Gigi Bronstrup,(661) 294-1812,http://bristolservice.com,http://www.houzz.com/pro/gigi3722/bristol-restoration,null,null,878868,null,3,1,null,2,null,2
Casas di Paradiso,%!s(bool=false),90022,Gerardo Madrigal,%!s(bool=false),null,http://www.houzz.com/pro/bandolero-ducatista/casas-di-paradiso,null,null,null,null,12,13,null,0,null,null
Kemmerling Construction,%!s(bool=false),90035,Chris Kemmerling,(310) 367-3998,null,http://www.houzz.com/pro/cmkemm/kemmerling-construction,null,null,769098,null,0,0,null,0,null,null
Nick Failla,%!s(bool=false),%!s(bool=false),Nick Failla,%!s(bool=false),null,http://www.houzz.com/pro/nick-failla/nick-failla,null,null,null,null,15,2,null,0,null,1
Russo Construction Company,324 North Glendora Avenue,91741,Bob Russo,(626) 335-6231,http://RussoConstructionCompany.com,http://www.houzz.com/pro/bob-russo/russo-construction-company,null,null,382741,null,283,419,null,4,null,null
Quality Home Remodeling,%!s(bool=false),90011,Barney Harper,(877) 417-9737,http://www.qremodeling.com/,http://www.houzz.com/pro/qremodelingcontractor/quality-home-remodeling,null,null,null,null,0,0,null,0,null,null
"Aaron,s Construction",3127 East Ave. J-14,93535,Ignacio Garcia,(661) 209-1480,http://www.aaronsconstruction.com,http://www.houzz.com/pro/ignaciog777/aarons-construction,null,null,877469,null,0,0,null,0,null,null
Kiki  Bean,%!s(bool=false),%!s(bool=false),:,(310) 780-9922,null,http://www.houzz.com/pro/trisjam/kiki-bean,null,null,null,null,0,0,null,0,null,null
"Mike Davis Custom Home Building, Inc",1020 Manhattan Beach Blvd.,90266,Mike Davis,(310) 796-5655,http://mikedaviscustomhomes.com,http://www.houzz.com/pro/mikedavis1/mike-davis-custom-home-building-inc,null,null,817205 ca a/b,null,5,0,null,0,null,null
Flood CA,21781 Ventura Blvd #102,91364,Florence Callahan,(888) 268-8388,http://www.FloodCA.com,http://www.houzz.com/pro/floodca/flood-ca,null,null,null,null,1,0,null,0,null,null
Frady General Contracting Inc.,31503 Arrow Point Dr.,91384,Clint Frady,(661) 212-5148,http://www.fradygeneralcontracting.com,http://www.houzz.com/pro/cfrady/frady-general-contracting-inc,null,null,null,null,1,0,null,0,null,null
Dean Kinan,5900 sepulveda blvd,91316,Dean Kinan,(818) 276-5678,http://buildadreaming.com,http://www.houzz.com/pro/dean-kinan/dean-kinan,null,null,null,null,5,25,null,0,null,null
Brunskill Construction Inc,12333 1/2 Washington Blvd #126,90066,Kevin Brunskill,(310) 721-4484,http://brunskillconstructioninc.com,http://www.houzz.com/pro/brunconinc/brunskill-construction-inc,null,null,null,null,16,6,null,1,null,null
victor white handyman,%!s(bool=false),90814,Victor White,(562) 676-6668,null,http://www.houzz.com/pro/victor-white/victor-white-handyman,null,null,null,null,1,12,null,0,null,null
neal pardee construction,3518 dahlia ave,90026,neal pardee,(323) 660-7899,null,http://www.houzz.com/pro/nealpar/neal-pardee-construction,null,null,353470,null,1,0,null,0,null,null
stan duncan general contracting,%!s(bool=false),92255,Stan,(760) 784-5095,http://www.socaldreambuilders.com,http://www.houzz.com/pro/sdbuildingdreams/stan-duncan-general-contracting,null,null,861816,null,0,0,null,0,null,null
Buena Homes Builder,PO BOX 7315,93031,Jose Perez,(805) 844-3175,http://buenahomesbuilder.com,http://www.houzz.com/pro/buenahomes/buena-homes-builder,null,null,null,null,4,0,null,2,null,null
Lindley Log Homes,Po box 1497,92386,Brad Lindley,(909) 725-5971,http://lindleyloghomes.com,http://www.houzz.com/pro/bradfish/lindley-log-homes,null,null,501689,null,2,0,1,0,1,null
"RB Remodeling & Construction, Inc.",PO Box 462033,90046,Robert Benvenisti,(800) 921-7909,http://rbrcinc.com,http://www.houzz.com/pro/dorisrbrc/rb-remodeling-and-construction-inc,null,null,905605,null,0,0,null,8,null,null
B N Mmijg,3689 4th AVE,90018,Alexander Chandler,(323) 557-9466,null,http://www.houzz.com/pro/alexander-chandler/b-n-mmijg,null,null,null,null,4,0,null,0,null,null
jonathan.angle,831 N. Leland Ave,90732,Jonathan Angle,(424) 777-8765,http://www.realestate-baker.com,http://www.houzz.com/pro/jonathan2952/jonathanangle,null,null,813859,null,0,0,null,0,null,null
Kaplan Construction,%!s(bool=false),90755,Bob,(562) 495-0483,http://www.kaplanconstruction.com,http://www.houzz.com/pro/bobkaplanconstruction/kaplan-construction,10000,2000000,null,null,7,1,null,5,null,null
T3 Construction,%!s(bool=false),93003,Troy Tilkens,%!s(bool=false),http://www.t3-construction.com,http://www.houzz.com/pro/t3con/t3-construction,null,null,829989,null,3,0,null,2,null,null
"Surfside Properties, Inc.",P.O. Box 95,90266,Michael Cleland,(310) 890-4908,http://www.surfsidepropertiesinc.com,http://www.houzz.com/pro/kcleland7/surfside-properties-inc,null,null,Contractor #728471,null,9,0,null,4,null,null
AboveBelow Structural Design,11728 Wilshire Blvd,90025,Benjamin Jacobo,(818) 963-0650,null,http://www.houzz.com/pro/paksiw/abovebelow-structural-design,null,null,B580300,null,1,0,null,0,null,null
Bst Construction,%!s(bool=false),92590,Gil Finley,(951) 695-3400,http://www.thebstco.com,http://www.houzz.com/pro/bstmurrieta/bst-construction,null,null,988461,null,0,0,null,0,null,null
AnesI,%!s(bool=false),%!s(bool=false),:,88888888,null,http://www.houzz.com/pro/aljbali/anesi,null,null,null,null,0,0,null,0,null,null
Locksmith Culver City,%!s(bool=false),%!s(bool=false),:,(310) 987-4377,http://locksmithculvercity.org,http://www.houzz.com/pro/locksmithculvercity/locksmith-culver-city,null,null,null,null,0,0,null,2,null,null
Tri R General Contracting,%!s(bool=false),%!s(bool=false),:,(951) 657-1129,null,http://www.houzz.com/pro/trgcimal/tri-r-general-contracting,null,null,null,null,0,0,null,0,null,null
Moving Company Oxnard,%!s(bool=false),93030,Sean Willis,(805) 204-0951,http://www.movingcompanyoxnard.com,http://www.houzz.com/pro/movingservicesoxnard/moving-company-oxnard,null,null,null,null,0,0,null,0,null,null
Phoenix Property Services,80 W. Sierra Madre Blvd. #97,91024,Jim Walsworth,(626) 840-7344,http://ppshomeimprovement.com,http://www.houzz.com/pro/pps2011/phoenix-property-services,null,null,734906,null,6,0,null,3,null,null
ST Builders Group,%!s(bool=false),91316,Nisan Shahar,(818) 568-4601,http://stbuildersgroup.com/,http://www.houzz.com/pro/nisanshahar/st-builders-group,null,null,null,null,1,0,null,2,null,null
Earth Design Landscape,%!s(bool=false),90278,Hayman,(310) 345-7317,http://twitter.com/earthdesignland,http://www.houzz.com/pro/haymanchri282/earth-design-landscape,null,null,null,null,0,0,null,0,null,null
inwestconstruction,2615 Daunet Ave,93065,ali shafieyan,(310) 430-1364,null,http://www.houzz.com/pro/alishafieyan/inwestconstruction,null,null,#576017,null,1,0,null,0,null,null
Southland Solutions,22938 Saticoy St,91304,Rachelle Lester,(818) 914-4750,http://www.southlandsolutions.com,http://www.houzz.com/pro/rlester1006/southland-solutions,null,null,873461,null,5,6,null,3,null,null
Ocean Park Construction,3417 Grand View Bl,90066,Kevin Kraus,(310) 439-1444,null,http://www.houzz.com/pro/mrmellow/ocean-park-construction,null,null,B463130,null,1,0,1,0,1,null
Cal tech,18769 blythe st,91335,Amir Reza Jam,(818) 310-9323,null,http://www.houzz.com/pro/amirreza-jam/cal-tech,null,null,null,null,0,0,null,0,null,null
Rabuchin Const,633 erskine dr.,90272,John Rabuchin,(310) 459-8215,null,http://www.houzz.com/pro/rabuchin20/rabuchin-const,null,null,B 394597,null,1,0,null,0,null,null
All American Design Inc.,385 Van Ness,90504,All American Design,(310) 598-2304,http://allamerican-design.com,http://www.houzz.com/pro/allamericandesign/all-american-design-inc,null,null,#970532,null,3,0,null,2,null,null
AAA Remodeling & Design / Space Frame,3205 Los Feliz Blvd #8-320,90039,Eli Goitein,(800) 652-2622,http://aaaadditions.com,http://www.houzz.com/pro/aaaadditions/aaa-remodeling-and-design-space-frame,null,null,386732,null,0,0,null,0,null,null
mart,1645 Cleveland,91202,Martin Avanessian,(818) 246-7143,null,http://www.houzz.com/pro/martin-avanessian/mart,null,null,null,null,7,27,null,0,null,null
"Peterberg Construction, Inc",5141 Colfax Ave,91601,Brian Marinoff,(818) 715-0417,http://www.peterberginc.com,http://www.houzz.com/pro/peterbergconstruction/peterberg-construction-inc,null,null,914754,null,2,0,null,4,null,2
PBTP Moving Company Long Beach,%!s(bool=false),90802,Marten Patel,(562) 252-0389,http://www.movingcompanylongbeach.org,http://www.houzz.com/pro/longbeachmovingcompany/pbtp-moving-company-long-beach,null,null,null,null,0,0,null,2,null,null
Jordan Const.,%!s(bool=false),%!s(bool=false),Kevin Jordan,%!s(bool=false),null,http://www.houzz.com/pro/kevinjor/jordan-const,null,null,null,null,0,0,null,0,null,null
Industry Interiors & Construction,%!s(bool=false),90068,Shari Sellers,(310) 210-5281,null,http://www.houzz.com/pro/industryinteriors/industry-interiors-and-construction,null,null,null,null,2,0,null,0,null,null
"D.C. Williamson General Contracting, Inc.",%!s(bool=false),%!s(bool=false),:,(323) 932-0010,http://dcwilliamson.com/,http://www.houzz.com/pro/dcwilliamsongeneralcontractor/dc-williamson-general-contracting-inc,null,null,null,null,8,0,null,2,null,null
Grand Construction,%!s(bool=false),92317,Andy Grand,(951) 323-2335,http://grandblt@aolcom,http://www.houzz.com/pro/ab-grand/grand-construction,null,null,825323,null,0,0,null,0,null,null
PBTP Locksmith Pacific Palisades,%!s(bool=false),90272,elinor griffin,(310) 606-2675,http://www.pbtplocksmithpacificpalisades.com,http://www.houzz.com/pro/pbtplocksmithpacificpalisades/pbtp-locksmith-pacific-palisades,null,null,null,null,1,0,null,2,null,null
Armeh Construction,6277 Van Nuys Blvd. Suite 102,91401,Robert Khashan,(818) 521-7568,http://www.armehconstruction.com,http://www.houzz.com/pro/armehconstruction/armeh-construction,null,null,983912,null,4,0,null,3,null,null
Alltec Services Inc.,%!s(bool=false),92392,Jerry Hernandez,(909) 999-8691,http://www.AlltecServicesInc.com,http://www.houzz.com/pro/alltecservicesinc/alltec-services-inc,null,null,null,null,5,0,null,2,null,null
c.j. bernal construction co,p.o. box 1161,90609,carl Bernal,%!s(bool=false),http://n/a,http://www.houzz.com/pro/cjbernal/cj-bernal-construction-co,null,null,440187,null,1,0,null,0,null,null
Action Home Repair,22630 high vista ln,92307,Michael Frazier,(909) 730-1772,null,http://www.houzz.com/pro/michael171423/action-home-repair,null,null,n/a,null,0,0,null,0,null,null
Web Awards,4600 Don Lorenzo Drive,90008,web awards,(213) 203-6699,http://webawards.co,http://www.houzz.com/pro/webawards/web-awards,null,null,null,null,0,0,null,0,null,null
bennys construction,22705 Vanowen st. #302,91307,benny mahboob,(818) 741-0706,null,http://www.houzz.com/pro/mahboob12/bennys-construction,null,null,622152,null,1,0,null,0,null,null
TOTAL General Construction,6450 Avenue De Palma,92509,Kalyn or Jeff Tucker,(951) 444-1330,http://totalgeneralconstruction@gmail.com,http://www.houzz.com/pro/kcalriver/total-general-construction,null,null,1002917,null,0,0,null,0,null,null
J.R. Construction,%!s(bool=false),90275,Joseph,(310) 350-3853,null,http://www.houzz.com/pro/dhanddman/jr-construction,null,null,889636,null,0,0,null,0,null,null
Luxe_Builders,12400 Ventura Blvd 1300,91604,David Mas,(323) 833-7733,http://www.luxebuildersla.com,http://www.houzz.com/pro/luxe-builders/luxe-builders,null,null,950793,null,0,0,null,0,null,null
Corr Contemporary Homes,13428 Maxella Ave #816,90292,James Corr,(310) 994-5755,http://www.CorrContemporaryHomes.com,http://www.houzz.com/pro/corrcontemporaryhomes/corr-contemporary-homes,null,null,913500,null,43,151,null,6,null,null
Mariano portillo,%!s(bool=false),%!s(bool=false),:,(310) 228-7606,null,http://www.houzz.com/pro/mportillo9/mariano-portillo,null,null,null,null,0,0,null,0,null,null
V.R.& R Construction,%!s(bool=false),90240,Roman,(562) 413-7000,null,http://www.houzz.com/pro/roman3555/vrand-r-construction,null,null,485713,null,0,0,null,0,null,null
"Temecula Construction, llc",%!s(bool=false),92592,Ivan Uhler,(951) 757-4383,null,http://www.houzz.com/pro/temeculaconstructionllc/temecula-construction-llc,null,null,null,null,3,0,null,3,null,null
Locksmith Montclair,10495 Adobe Court #A4562,91763,Andrey Bertrand,(909) 546-7174,http://www.locksmith-montclair.com,http://www.houzz.com/pro/locksmithmontclairca/locksmith-montclair,null,null,null,null,0,0,null,0,null,null
"Tianter General Contracting, Inc.",26893 Bouquet Canyon Rd.,91350,Michael Savaikie,(661) 857-0720,null,http://www.houzz.com/pro/tianter1gc/tianter-general-contracting-inc,null,null,640893,null,12,0,null,3,null,null
Benson Construction,1024,90501,Jim Benson,(424) 731-7232,null,http://www.houzz.com/pro/jbensonjbenson/benson-construction,null,null,null,null,2,0,null,0,null,null
Contractors Torrance,%!s(bool=false),90503,Mary Foley,(310) 606-2723,http://contractorstorrance.org,http://www.houzz.com/pro/contractorstorrance/contractors-torrance,null,null,null,null,0,0,null,2,null,null
Gerald Landess Const,%!s(bool=false),90028,Gerry Landess,(818) 203-6262,null,http://www.houzz.com/pro/ziaconstla/gerald-landess-const,null,null,B706629,null,0,0,null,0,null,null
JDS Consultant,%!s(bool=false),92253,Jacqueline Stemmer,(760) 000-0000,null,http://www.houzz.com/pro/jds-consultant/jds-consultant,null,null,null,null,0,0,null,0,null,null
Kazemier Construction Incorporated,%!s(bool=false),92592,Mark Kazemier,(951) 201-2977,null,http://www.houzz.com/pro/mel550/kazemier-construction-incorporated,null,null,Ca #943590,null,0,0,null,0,null,null
Defend Insulation Services,%!s(bool=false),91706,Defend,(626) 208-9470,http://www.DefendAtticInsulationCleanup.com,http://www.houzz.com/pro/defendinsulationservices/defend-insulation-services,null,null,null,null,0,0,null,2,null,null
Sail Realty,%!s(bool=false),%!s(bool=false),:,(310) 821-7245,http://sailrealty.net,http://www.houzz.com/pro/kellydoyle1055/sail-realty,null,null,null,null,3,0,1,0,1,null
The house tune up,%!s(bool=false),92223,Robert,(951) 845-6268,http://thehousetuneup.com,http://www.houzz.com/pro/ronareni/the-house-tune-up,null,null,null,null,0,0,null,0,null,null
Star Builders Construction Inc.,%!s(bool=false),91401,Ars Hakobyan,(818) 282-6628,http://starbuilders2001.com,http://www.houzz.com/pro/lilit2009/star-builders-construction-inc,null,null,879113,null,0,0,null,6,null,null
