name,address,zipCode,contactName,contactPhone,website,profileUrl,jobCostMin,jobCostMax,licenseNumber,averageRating,followers,following,badgeCount,projectCount,reviewCount,commentCount
J.E. SAINT CONSTRUCTION,%!s(bool=false),90807,JOHN,(310) 400-4566,null,http://www.houzz.com/pro/jesaintbuilders/je-saint-construction,null,null,null,null,0,0,null,0,null,null
Folger Construction,%!s(bool=false),90603,Roger,(626) 664-7326,null,http://www.houzz.com/pro/folgerconstruction/folger-construction,null,null,null,null,null,null,null,null,null,null
KD Development,%!s(bool=false),90265,KC,%!s(bool=false),http://hawkdev.net,http://www.houzz.com/pro/kchkdd/kd-development,null,null,null,null,2,0,null,0,null,null
raz construction,%!s(bool=false),90069,eric raz,%!s(bool=false),http://www.razcsi.com,http://www.houzz.com/pro/ericraz1/raz-construction,null,null,null,null,4,0,null,0,null,null
zuppardo construction,%!s(bool=false),92586,chuck,864833782837,null,http://www.houzz.com/pro/charlie6158/zuppardo-construction,null,null,null,null,0,0,null,0,null,null
Manhattan Pacific Development + Construction,%!s(bool=false),90266,Tim Richardson,(310) 418-5931,null,http://www.houzz.com/pro/kimtim6/manhattan-pacific-development-construction,null,null,null,null,0,0,null,0,null,null
Sycamore Tailors,5219 Wilshire Blvd,90036,"Abram Yukhtman, Owner",(323) 937-8601,null,null,null,null,null,null,null,null,null,null,null,null
NELSTAR & ASSOCIATES,4615 Industrial St Ste 1L,93063,null,(805) 584-9560,null,null,null,null,null,null,null,null,null,null,null,null
J B R Development,8383 Wilshire Blvd Ste 1036,90211,"Mark Rosenberg, President",(323) 653-6100,null,null,null,null,null,null,null,null,null,null,null,null
Bailey Construction Services Inc,1666 Glenbrock Ln,91320,null,(805) 480-0088,null,null,null,null,null,null,null,null,null,null,null,null
United Express Construction Inc.,6710 Kester Ave,91405,null,(818) 988-1373,null,null,null,null,null,null,null,null,null,null,null,null
Kaping Construction,9233 Eton Ave,91311,"Fred Kaping, Owner",(818) 341-6500,null,null,null,null,null,null,null,null,null,null,null,null
Southwest Paving Co.,null,91730,null,(909) 483-8200,null,null,null,null,null,null,null,null,null,null,null,null
JWK Construction Inc,31121 Via Colinas Ste 1005,91362,"Steve Karsten, Owner",(818) 706-3968,null,null,null,null,null,null,null,null,null,null,null,null
A to D Const.,%!s(bool=false),%!s(bool=false),:,(714) 883-3588,null,http://www.houzz.com/pro/mjforsman007/a-to-d-const,null,null,null,null,0,0,null,0,null,null
Stone Age Designs Inc,%!s(bool=false),%!s(bool=false),:,(310) 872-7203,http://stone-age-designs.com,http://www.houzz.com/pro/stoneagedesigns/stone-age-designs-inc,null,null,null,null,3,0,null,0,null,null
Synthesis inc,%!s(bool=false),90025,Craig,(310) 293-8504,null,http://www.houzz.com/pro/cf4591/synthesis-inc,null,null,null,null,0,0,null,0,null,null
Hero Construction,530 N Shelton St,91506,"Craig Lax, Owner",(818) 558-7373,null,null,null,null,null,null,null,null,null,null,null,null
Y & K CONSTRUCTION,%!s(bool=false),%!s(bool=false),:,(818) 666-4180,null,http://www.houzz.com/pro/nailpounder3216/y-and-k-construction,null,null,null,null,1,0,null,0,null,null
LA CASA BELLA DESIGN,11731 Sterling Ave Ste A,92503,null,(951) 354-2323,null,null,null,null,null,null,null,null,null,null,null,null
KENCO BUILDERS DIVISION,13825 Garfield Ave,90723,null,(562) 531-0285,null,null,null,null,null,null,null,null,null,null,null,null
JAMES CAMPBELL CONSTRUCTION CO,5434 BLUFF ST,92860,"JAMES CAMPBELL, President",(951) 279-9193,null,null,null,null,null,null,null,null,null,null,null,null
D & D CONSTRUCTION,11043 Olinda St,91352,"Daniel Moore, Owner",(818) 767-8864,null,null,null,null,null,null,null,null,null,null,null,null
J & N Construction,%!s(bool=false),90803,MIKE ZEKE,(562) 746-2804,null,http://www.houzz.com/pro/mzekejr/j-and-n-construction,null,null,null,null,0,0,null,0,null,null
JUST IN CONSTRUCTION  INC.,%!s(bool=false),93534,jenice dryer,(661) 943-2244,null,http://www.houzz.com/pro/chrisdryer93/just-in-construction-inc,null,null,null,null,0,0,null,0,null,null
Krete & Associates,null,90240,null,(562) 923-2324,null,null,null,null,null,null,null,null,null,null,null,null
Yakar,113 E Arrow Hwy,91773,null,(909) 599-1612,null,null,null,null,null,null,null,null,null,null,null,null
James P Brady Home Repair And Painting,767 Calle Pensamiento,91360,"Jim Brady, Owner",(805) 496-1696,null,null,null,null,null,null,null,null,null,null,null,null
A-1 CALIFORNIA BUILDER,23100 Cass Ave,91364,"Tony Holden, Finance Executive",(818) 222-1050,null,null,null,null,null,null,null,null,null,null,null,null
California Dream Remodeling And Construction,5106 Bascule Ave,91364,"Tina Levi, Owner",(818) 610-2020,null,null,null,null,null,null,null,null,null,null,null,null
Meritage Homes,12399 Overland Dr,91739,null,(909) 463-6048,null,null,null,null,null,null,null,null,null,null,null,null
"X-Treme Builders, INC",%!s(bool=false),%!s(bool=false),:,(909) 999-5060,http://www.socalxtremebuilders.com,http://www.houzz.com/pro/phil3388/x-treme-builders-inc,null,null,null,null,0,0,null,0,null,null
Pearson Don,12048 Centralia Rd,90716,Don Pearson,(562) 924-4420,null,null,null,null,null,null,null,null,null,null,null,null
Vartanian Isaac,520 E Broadway,91205,Isaac Vartanian,(818) 500-1965,null,null,null,null,null,null,null,null,null,null,null,null
Scruggs Enterprises,1751 E Mission Blvd,91766,null,(909) 629-1549,null,null,null,null,null,null,null,null,null,null,null,null
"J A Grubb, Inc.",%!s(bool=false),%!s(bool=false),:,(909) 485-1564,null,http://www.houzz.com/pro/jagrubbinc/j-a-grubb-inc,null,null,null,null,0,0,null,0,null,null
caribou88,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/caribou88/caribou88,null,null,null,null,0,0,null,0,null,null
Fourcast Development,448 E Foothill Blvd,91773,null,(909) 305-0300,null,null,null,null,null,null,null,null,null,null,null,null
KNIGHTDEMO,%!s(bool=false),91709,KENT WINKLER,%!s(bool=false),null,http://www.houzz.com/pro/knightdemo/knightdemo,null,null,null,null,0,0,null,0,null,null
J&B Building & Electrical,null,90210,null,(310) 721-2641,null,null,null,null,null,null,null,null,null,null,null,null
Mint Condition Painting and Molding,null,91350,null,(661) 673-7263,null,null,null,null,null,null,null,null,null,null,null,null
Thomas Construction,Po Box 3777,91773,null,(909) 599-0121,null,null,null,null,null,null,null,null,null,null,null,null
Arco Construction & Development,null,90001,null,(323) 478-0439,null,null,null,null,null,null,null,null,null,null,null,null
Grayco Construction Inc.,9424 Sierra Vista Rd,92371,"Ryan Bechtel, Owner",(760) 868-8190,null,null,null,null,null,null,null,null,null,null,null,null
Allen & Son Construction,24624 4Th St,92562,"Gary Allen, Owner",(951) 696-0550,null,null,null,null,null,null,null,null,null,null,null,null
pavlovich consruction co,22817 Ventura bld sout 1001,91367,miki pavlovich,(818) 340-7535,null,http://www.houzz.com/pro/mikipav/pavlovich-consruction-co,15000,1000000,null,null,1,0,null,0,null,null
Everland Property Services,3255 Wilshire Blvd,90010,"Mike Lee, Owner",(213) 365-1757,null,null,null,null,null,null,null,null,null,null,null,null
CUPP CONSTRUCTION THE ENERGY SOURCE,407 E South St,93514,"S Cupp, Owner",(760) 873-6165,null,null,null,null,null,null,null,null,null,null,null,null
American Contracting & Painting Inc.,%!s(bool=false),92570,Greg Reimann,(951) 279-4352,null,http://www.houzz.com/pro/lettyreimann/american-contracting-and-painting-inc,null,null,null,null,0,1,null,0,null,null
AMAYA CONSTRUCTION INC,33331 Decada St,92592,null,(951) 699-0705,null,null,null,null,null,null,null,null,null,null,null,null
KODIAK CONSTRUCTION,1227 Flynn Rd Unit 308,93012,"Damon Martinez, Owner",(805) 987-0700,null,null,null,null,null,null,null,null,null,null,null,null
YOUR ONE HANDYMAN,12551 Henzie Pl,91344,null,(818) 981-6345,null,null,null,null,null,null,null,null,null,null,null,null
Steve Vukovich Construction,null,92325,null,(909) 338-5883,null,null,null,null,null,null,null,null,null,null,null,null
DW CONSTRUCTION,595 Beall St,91360,"Dean Wolff, Owner",(805) 497-2527,null,null,null,null,null,null,null,null,null,null,null,null
Basec,16134 Wyandotte St,91406,"Hamid Esmaili, President",(818) 988-9970,null,null,null,null,null,null,null,null,null,null,null,null
Jang Construction Management,%!s(bool=false),90012,Daniel,(213) 446-0213,null,http://www.houzz.com/pro/jcm15/jang-construction-management,null,null,null,null,0,0,null,0,null,null
Bond Companies,%!s(bool=false),90049,Larry Bond,(310) 395-4250,null,http://www.houzz.com/pro/lbond2015/bond-companies,null,null,null,null,0,0,null,0,null,null
signature design center,3410 la sierra ave # f222,92503,fred newman,(951) 452-0999,http://ocremodel.com/,http://www.houzz.com/pro/fred0314/signature-design-center,50000,200000,null,null,0,0,null,0,null,null
Hays Construction Inc,%!s(bool=false),91741,Ross Hays,(760) 815-3085,null,http://www.houzz.com/pro/haysconstruction1/hays-construction-inc,null,null,null,null,0,0,null,0,null,null
ames construction,%!s(bool=false),93010,jeff ames,%!s(bool=false),null,http://www.houzz.com/pro/jeffames1234/ames-construction,null,null,null,null,0,0,null,0,null,null
"DRB; David Reynolds - Builder, Inc.",3492 Carl Court,91320,"David Reynolds, President",(805) 376-2145,null,null,null,null,null,null,null,null,null,null,null,null
Gate West Construction Inc.,3355 Motor Ave,90034,"David Essey, Owner",(310) 836-2177,null,null,null,null,null,null,null,null,null,null,null,null
Balfour Beatty Infrastucture Inc.,null,90230,null,(310) 838-2735,null,null,null,null,null,null,null,null,null,null,null,null
KG design planning construction,%!s(bool=false),91304,Kioumars Ghobad,(818) 730-3915,null,http://www.houzz.com/pro/kghobad/kg-design-planning-construction,null,null,null,null,0,0,null,0,null,null
Mid Valley Proeprties,%!s(bool=false),%!s(bool=false),:,(818) 676-3323,null,http://www.houzz.com/pro/heatherkfarley/mid-valley-proeprties,null,null,null,null,2,0,null,0,null,null
Jody Jones Development Corporation,%!s(bool=false),92253,Jody Jones,(760) 698-9624,null,http://www.houzz.com/pro/pm-jonesdevelopment/jody-jones-development-corporation,null,null,B 987962,null,0,0,null,0,null,null
TIDALWAVE ENTERPRISES,919 Venusway,92325,null,(909) 589-0490,null,null,null,null,null,null,null,null,null,null,null,null
City Ren,1035 N Vineyard Ave,91764,"Richard Briggs, Owner",(909) 984-2448,null,null,null,null,null,null,null,null,null,null,null,null
United Remodeling Construction Inc.,13659 Victory Blvd,91401,null,(818) 782-3674,null,null,null,null,null,null,null,null,null,null,null,null
Stenstrom Construction,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/stenstromhouse/stenstrom-construction,null,null,null,null,0,0,null,0,null,null
Lazar Ducot Riches Construction,5525 Etiwanda Ave,91356,null,(818) 881-1544,null,null,null,null,null,null,null,null,null,null,null,null
CALTROP,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),http://www.caltrop.com,http://www.houzz.com/pro/caltrop0/caltrop,null,null,null,null,0,0,null,0,null,null
T & E Group,%!s(bool=false),91335,yuriy,(818) 687-0096,null,http://www.houzz.com/pro/tegroupca0/t-and-e-group,null,null,null,null,0,0,null,0,null,null
CANTU CONSTRUCTORS INC.,3333 Elm Ave,90807,null,(310) 277-9667,null,null,null,null,null,null,null,null,null,null,null,null
Swanson Construction Inc,5460 Ash St,92509,"John Swanson, Owner",(951) 360-5509,null,null,null,null,null,null,null,null,null,null,null,null
Dr Garage & the Ordelies,22259 Erwin St,91367,null,(818) 884-6224,null,null,null,null,null,null,null,null,null,null,null,null
CS Legacy,560 N Western Ave,90732,null,(310) 832-2373,null,null,null,null,null,null,null,null,null,null,null,null
Kinkella construction inc,%!s(bool=false),90803,Mike Kinkella,(562) 760-2004,null,http://www.houzz.com/pro/mkinkellahome/kinkella-construction-inc,null,null,null,null,0,0,null,0,null,null
STYL 'N CONSTRUCTION,9939 CANOGA AVE # J,91311,"MIKE FLAVIN, President",(818) 407-1327,null,null,null,null,null,null,null,null,null,null,null,null
Palmer Development,511 Torrance Blvd. Ste. 200,90277,Neil Palmer,(310) 798-4416,null,http://www.houzz.com/pro/neilpalmer/palmer-development,null,null,null,null,0,0,null,0,null,null
Seidner Stuart General,117 W Avenida De Los Arboles,91360,null,(805) 492-3900,null,null,null,null,null,null,null,null,null,null,null,null
Dream Home Consulting,215 Lewis Ct,92882,null,(951) 520-1260,null,null,null,null,null,null,null,null,null,null,null,null
Rdm Construction,16917 Ventura Blvd Ste 3,91316,null,(818) 783-5175,null,null,null,null,null,null,null,null,null,null,null,null
Brookstone Construction,27450 Ynez Rd Ste 300,92591,"Robert Chobo, Manager",(951) 694-3373,null,null,null,null,null,null,null,null,null,null,null,null
Active Carpentry Inc,4632 W 18Th St,90019,null,(310) 859-9659,null,null,null,null,null,null,null,null,null,null,null,null
West Angeles Construction Office,3600 Crenshaw Blvd,90016,null,(323) 735-4400,null,null,null,null,null,null,null,null,null,null,null,null
"Brett Haber Atlantis Construction, Inc",9602 Gierson Ave.,%!s(bool=false),null,(818) 272-7862,null,null,null,null,null,null,null,null,null,null,null,null
Dw Trim Inc.,%!s(bool=false),92501,Chris De Mint,(951) 680-0592,null,http://www.houzz.com/pro/cdemint0301/dw-trim-inc,null,null,933728,null,0,0,null,0,null,null
Milestone,130 W Olive Ave,91016,null,(626) 305-0050,null,null,null,null,null,null,null,null,null,null,null,null
ABHE SVOBODA INC,3171 N Gaffey St,90731,null,(310) 548-7103,null,null,null,null,null,null,null,null,null,null,null,null
THE HOME DEPOT - Mira Loma,11650 Venture Dr,91752,"Steven Gregson, Manager",(951) 361-1235,null,null,null,null,null,null,null,null,null,null,null,null
CAL POINTE BUILDERS,11777 Ellice St,90265,null,(310) 457-0829,null,null,null,null,null,null,null,null,null,null,null,null
Pros Remodeling,%!s(bool=false),%!s(bool=false),:,(909) 971-7888,null,http://www.houzz.com/pro/jonathanrustad/pros-remodeling,null,null,null,null,0,0,null,0,null,null
James Pearson,13300 Ventura Blvd,91423,James Pearson,(818) 385-0993,null,null,null,null,null,null,null,null,null,null,null,null
JLS Construction,%!s(bool=false),90265,Juan Sanchez,(310) 456-1574,null,http://www.houzz.com/pro/jlsconst/jls-construction,null,null,null,null,1,0,1,0,1,null
"CJ Concrete Construction, Inc.",%!s(bool=false),90670,Debra Felipe,(562) 777-2222,null,http://www.houzz.com/pro/sophia10124/cj-concrete-construction-inc,null,null,null,null,0,0,null,0,null,null
Ron Turner Construction Inc.,%!s(bool=false),92320,Ron Turner,(909) 910-7236,http://www.ronturnerconstruction.com/,http://www.houzz.com/pro/rtco/ron-turner-construction-inc,null,null,null,null,0,0,1,0,1,null
Innovative Design and Construction,%!s(bool=false),93030,Sylvia,(805) 844-0780,null,http://www.houzz.com/pro/idcrecon4/innovative-design-and-construction,null,null,null,null,0,0,null,0,null,null
KALBAN INC,9075 Glenoaks Blvd,91352,"Bonnie Lane, Manager",(818) 504-1065,null,null,null,null,null,null,null,null,null,null,null,null
Js Shafer Associates,%!s(bool=false),91784,Sam Shafer Jr,(909) 256-3398,http://shaferandassociates.com,http://www.houzz.com/pro/webuser-16533100/js-shafer-associates,null,null,699041,null,0,0,null,0,null,null
BURKITT'S BUGS,1474 N Grass Valley Rd,92352,"Howard Burkitt, President",(909) 337-9528,null,null,null,null,null,null,null,null,null,null,null,null
HEMSATH CONSTRUCTION,12191 Kirkcolm Ln,91326,"Alan Hemsath, Owner",(818) 984-1551,null,null,null,null,null,null,null,null,null,null,null,null
Jeff Schatz Construction,null,90278,null,(310) 455-2874,null,null,null,null,null,null,null,null,null,null,null,null
BUSD,%!s(bool=false),92220,Cornell Williams,92220,null,http://www.houzz.com/pro/cwilliams922/busd,null,null,null,null,0,0,null,0,null,null
mahdi,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/livilahdi/mahdi,null,null,null,null,0,0,null,0,null,null
JS Construction,1361 Walgrove Ave,90066,"Joseph Shackey, President",(310) 450-8453,null,null,null,null,null,null,null,null,null,null,null,null
Construction Plus,17604 La Bonita Pl,90703,null,(714) 670-8703,null,null,null,null,null,null,null,null,null,null,null,null
AATI,%!s(bool=false),92591,Jaime,(951) 795-7071,null,http://www.houzz.com/pro/jfbbb/aati,null,null,null,null,0,0,null,0,null,null
Grand Tseng Corp.,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/tseng88/grand-tseng-corp,null,null,null,null,0,0,null,0,null,null
joshua builders,%!s(bool=false),90706,joshua builders,%!s(bool=false),null,http://www.houzz.com/pro/joshuabuiders/joshua-builders,null,null,null,null,0,0,null,0,null,null
"Silver Star Construction Engineering, Inc.",%!s(bool=false),91202,John Tatoulian,(818) 660-6866,http://www.silverstarce.com,http://www.houzz.com/pro/jtatoulian/silver-star-construction-engineering-inc,null,null,971938,null,1,0,null,0,null,null
Colborn and Assoc.,%!s(bool=false),93060,Jake,(805) 525-7943,http://www.colbornandassociates.com/,http://www.houzz.com/pro/theege/colborn-and-assoc,null,null,null,null,0,0,null,0,null,null
